995	1.159	1.758	2.397
996	1.002	1.759	2.242
997	1.233	1.960	2.352
998	1.046	1.961	2.170
999	0.954	1.509	2.308
1000	0.960	1.564	2.477
1001	1.104	1.493	2.402
1002	0.640	3.407	2.341
1003	0.535	3.219	2.332
1004	0.631	3.218	2.237
1005	0.682	3.542	2.385
1006	0.540	3.339	2.397
1007	0.697	3.339	2.242
1008	0.467	3.138	2.352
1009	0.653	3.136	2.170
1010	0.745	3.588	2.308
1011	0.739	3.533	2.477
1012	0.595	3.605	2.402
1013	1.057	2.758	3.407
1014	1.067	2.863	3.219
1015	1.161	2.767	3.218
1016	1.013	2.716	3.542
1017	1.001	2.858	3.339
1018	1.156	2.701	3.339
1019	1.046	2.932	3.138
1020	1.229	2.745	3.136
1021	1.090	2.653	3.588
1022	0.921	2.659	3.533
1023	0.996	2.803	3.605
1024	1.057	2.339	1.690
1025	1.067	2.234	1.879
1026	1.161	2.330	1.879
1027	1.013	2.382	1.555
1028	1.001	2.239	1.758
1029	1.156	2.396	1.759
1030	1.046	2.166	1.960
1031	1.229	2.352	1.961
1032	1.090	2.444	1.509
1033	0.921	2.438	1.564
1034	0.996	2.294	1.493
1035	0.642	2.758	1.690
1036	0.632	2.863	1.879
1037	0.538	2.767	1.879
1038	0.686	2.716	1.555
1039	0.698	2.858	1.758
1040	0.543	2.701	1.759
1041	0.653	2.932	1.960
1042	0.470	2.745	1.961
1043	0.609	2.653	1.509
1044	0.778	2.659	1.564
1045	0.703	2.803	1.493
1046	0.642	2.339	3.407
1047	0.632	2.234	3.219
1048	0.538	2.330	3.218
1049	0.686	2.382	3.542
1050	0.698	2.239	3.339
1051	0.543	2.396	3.339
1052	0.653	2.166	3.138
1053	0.470	2.352	3.136
1054	0.609	2.444	3.588
1055	0.778	2.438	3.533
1056	0.703	2.294	3.605
1057	2.557	0.207	0.210
1058	2.369	0.217	0.314
1059	2.369	0.311	0.218
1060	2.693	0.164	0.167
1061	2.490	0.151	0.310
1062	2.489	0.306	0.152
1063	2.288	0.196	0.383
1064	2.287	0.379	0.196
1065	2.739	0.240	0.105
1066	2.684	0.072	0.110
1067	2.755	0.146	0.255
1068	3.407	1.057	1.059
1069	3.219	1.067	1.164
1070	3.218	1.161	1.068
1071	3.542	1.013	1.017
1072	3.339	1.001	1.159
1073	3.339	1.156	1.002
1074	3.138	1.046	1.233
1075	3.136	1.229	1.046
1076	3.588	1.090	0.954
1077	3.533	0.921	0.960
1078	3.605	0.996	1.104
1079	0.841	0.207	3.188
1080	1.029	0.217	3.084
1081	1.030	0.311	3.180
1082	0.706	0.164	3.231
1083	0.909	0.151	3.089
1084	0.909	0.306	3.246
1085	1.110	0.196	3.015
1086	1.111	0.379	3.202
1087	0.660	0.240	3.293
1088	0.715	0.072	3.288
1089	0.643	0.146	3.144
1090	0.841	3.191	0.210
1091	1.029	3.181	0.314
1092	1.030	3.087	0.218
1093	0.706	3.234	0.167
1094	0.909	3.247	0.310
1095	0.909	3.092	0.152
1096	1.110	3.202	0.383
1097	1.111	3.019	0.196
1098	0.660	3.158	0.105
1099	0.715	3.327	0.110
1100	0.643	3.252	0.255
1101	2.557	3.191	3.188
1102	2.369	3.181	3.084
1103	2.369	3.087	3.180
1104	2.693	3.234	3.231
1105	2.490	3.247	3.089
1106	2.489	3.092	3.246
1107	2.288	3.202	3.015
1108	2.287	3.019	3.202
1109	2.739	3.158	3.293
1110	2.684	3.327	3.288
1111	2.755	3.252	3.144
1112	1.690	1.057	0.640
1113	1.879	1.067	0.535
1114	1.879	1.161	0.631
1115	1.555	1.013	0.682
1116	1.758	1.001	0.540
1117	1.759	1.156	0.697
1118	1.960	1.046	0.467
1119	1.961	1.229	0.653
1120	1.509	1.090	0.745
1121	1.564	0.921	0.739
1122	1.493	0.996	0.595
1123	1.690	0.642	1.059
1124	1.879	0.632	1.164
1125	1.879	0.538	1.068
1126	1.555	0.686	1.017
1127	1.758	0.698	1.159
1128	1.759	0.543	1.002
1129	1.960	0.653	1.233
1130	1.961	0.470	1.046
1131	1.509	0.609	0.954
1132	1.564	0.778	0.960
1133	1.493	0.703	1.104
1134	3.407	0.642	0.640
1135	3.219	0.632	0.535
1136	3.218	0.538	0.631
1137	3.542	0.686	0.682
1138	3.339	0.698	0.540
1139	3.339	0.543	0.697
1140	3.138	0.653	0.467
1141	3.136	0.470	0.653
1142	3.588	0.609	0.745
1143	3.533	0.778	0.739
1144	3.605	0.703	0.595
1145	1.909	0.858	0.207
1146	2.013	0.670	0.217
1147	1.917	0.670	0.311
1148	1.866	0.993	0.164
1149	2.009	0.790	0.151
1150	1.852	0.790	0.306
1151	2.082	0.589	0.196
1152	1.895	0.588	0.379
1153	1.804	1.040	0.240
1154	1.809	0.984	0.072
1155	1.954	1.056	0.146
1156	1.907	0.210	0.858
1157	1.916	0.314	0.670
1158	2.010	0.218	0.670
1159	1.863	0.167	0.993
1160	1.850	0.310	0.790
1161	2.006	0.152	0.790
1162	1.895	0.383	0.589
1163	2.078	0.196	0.588
1164	1.939	0.105	1.040
1165	1.771	0.110	0.984
1166	1.845	0.255	1.056
1167	1.489	2.540	0.207
1168	1.385	2.728	0.217
1169	1.481	2.729	0.311
1170	1.532	2.405	0.164
1171	1.390	2.608	0.151
1172	1.547	2.608	0.306
1173	1.316	2.809	0.196
1174	1.503	2.810	0.379
1175	1.594	2.359	0.240
1176	1.589	2.414	0.072
1177	1.445	2.342	0.147
1178	1.909	2.540	3.191
1179	2.013	2.728	3.181
1180	1.917	2.729	3.087
1181	1.866	2.405	3.234
1182	2.009	2.608	3.247
1183	1.852	2.608	3.092
1184	2.082	2.809	3.202
1185	1.895	2.810	3.019
1186	1.804	2.359	3.158
1187	1.809	2.414	3.327
1188	1.954	2.342	3.252
1189	1.489	0.858	3.191
1190	1.385	0.670	3.181
1191	1.481	0.670	3.087
1192	1.532	0.993	3.234
1193	1.390	0.790	3.247
1194	1.547	0.790	3.092
1195	1.316	0.589	3.202
1196	1.503	0.588	3.019
1197	1.594	1.040	3.158
1198	1.589	0.984	3.327
1199	1.445	1.056	3.252
1200	1.907	3.188	2.540
1201	1.916	3.084	2.728
1202	2.010	3.180	2.729
1203	1.863	3.231	2.405
1204	1.850	3.089	2.608
1205	2.006	3.246	2.608
1206	1.895	3.015	2.809
1207	2.078	3.202	2.810
1208	1.939	3.293	2.359
1209	1.771	3.288	2.414
1210	1.845	3.144	2.342
1211	1.492	0.210	2.540
1212	1.482	0.314	2.728
1213	1.388	0.218	2.729
1214	1.535	0.167	2.405
1215	1.548	0.310	2.608
1216	1.393	0.152	2.608
1217	1.503	0.383	2.809
1218	1.320	0.196	2.810
1219	1.459	0.105	2.359
1220	1.628	0.110	2.414
1221	1.553	0.255	2.342
1222	1.492	3.188	0.858
1223	1.482	3.084	0.670
1224	1.388	3.180	0.670
1225	1.535	3.231	0.993
1226	1.548	3.089	0.790
1227	1.393	3.246	0.790
1228	1.503	3.015	0.589
1229	1.320	3.202	0.588
1230	1.459	3.293	1.040
1231	1.628	3.288	0.984
1232	1.553	3.144	1.056
1233	2.758	1.708	1.057
1234	2.863	1.520	1.067
1235	2.767	1.519	1.161
1236	2.716	1.843	1.013
1237	2.858	1.640	1.001
1238	2.701	1.640	1.156
1239	2.932	1.438	1.046
1240	2.745	1.437	1.229
1241	2.653	1.889	1.090
1242	2.659	1.834	0.921
1243	2.803	1.906	0.996
1244	2.339	-0.009	1.057
1245	2.234	0.180	1.067
1246	2.330	0.180	1.161
1247	2.382	-0.144	1.013
1248	2.239	0.059	1.001
1249	2.396	0.060	1.156
1250	2.166	0.261	1.046
1251	2.352	0.262	1.229
1252	2.444	-0.190	1.090
1253	2.438	-0.135	0.921
1254	2.294	-0.206	0.996
1255	2.758	-0.009	0.642
1256	2.863	0.180	0.632
1257	2.767	0.180	0.538
1258	2.716	-0.144	0.686
1259	2.858	0.059	0.698
1260	2.701	0.060	0.543
1261	2.932	0.261	0.653
1262	2.745	0.262	0.470
1263	2.653	-0.190	0.609
1264	2.659	-0.135	0.778
1265	2.803	-0.206	0.703
1266	2.339	1.708	0.642
1267	2.234	1.520	0.632
1268	2.330	1.519	0.538
1269	2.382	1.843	0.686
1270	2.239	1.640	0.698
1271	2.396	1.640	0.543
1272	2.166	1.438	0.653
1273	2.352	1.437	0.470
1274	2.444	1.889	0.609
1275	2.438	1.834	0.778
1276	2.294	1.906	0.703
1277	2.756	1.059	1.708
1278	2.766	1.164	1.520
1279	2.860	1.068	1.519
1280	2.713	1.017	1.843
1281	2.700	1.159	1.640
1282	2.855	1.002	1.640
1283	2.745	1.233	1.438
1284	2.928	1.046	1.437
1285	2.789	0.954	1.889
1286	2.620	0.960	1.834
1287	2.695	1.104	1.906
1288	2.756	0.640	-0.009
1289	2.766	0.535	0.180
1290	2.860	0.631	0.180
1291	2.713	0.682	-0.144
1292	2.700	0.540	0.059
1293	2.855	0.697	0.060
1294	2.745	0.467	0.261
1295	2.928	0.653	0.262
1296	2.789	0.745	-0.190
1297	2.620	0.739	-0.135
1298	2.695	0.595	-0.206
1299	2.341	1.059	-0.009
1300	2.332	1.164	0.180
1301	2.237	1.068	0.180
1302	2.385	1.017	-0.144
1303	2.397	1.159	0.059
1304	2.242	1.002	0.060
1305	2.352	1.233	0.261
1306	2.170	1.046	0.262
1307	2.308	0.954	-0.190
1308	2.477	0.960	-0.135
1309	2.402	1.104	-0.206
1310	2.341	0.640	1.708
1311	2.332	0.535	1.520
1312	2.237	0.631	1.519
1313	2.385	0.682	1.843
1314	2.397	0.540	1.640
1315	2.242	0.697	1.640
1316	2.352	0.467	1.438
1317	2.170	0.653	1.437
1318	2.308	0.745	1.889
1319	2.477	0.739	1.834
1320	2.402	0.595	1.906
1321	2.557	0.207	1.909
1322	2.369	0.217	2.013
1323	2.369	0.311	1.917
1324	2.693	0.164	1.866
1325	2.490	0.151	2.009
1326	2.489	0.306	1.852
1327	2.288	0.196	2.082
1328	2.287	0.379	1.895
1329	2.739	0.240	1.804
1330	2.684	0.072	1.809
1331	2.755	0.146	1.954
1332	3.407	1.057	2.758
1333	3.219	1.067	2.863
1334	3.218	1.161	2.767
1335	3.542	1.013	2.716
1336	3.339	1.001	2.858
1337	3.339	1.156	2.701
1338	3.138	1.046	2.932
1339	3.136	1.229	2.745
1340	3.588	1.090	2.653
1341	3.533	0.921	2.659
1342	3.605	0.996	2.803
1343	0.841	0.207	1.489
1344	1.029	0.217	1.385
1345	1.030	0.311	1.481
1346	0.706	0.164	1.532
1347	0.909	0.151	1.390
1348	0.909	0.306	1.547
1349	1.110	0.196	1.316
1350	1.111	0.379	1.503
1351	0.660	0.240	1.594
1352	0.715	0.072	1.589
1353	0.643	0.146	1.445
1354	0.841	3.191	1.909
1355	1.029	3.181	2.013
1356	1.030	3.087	1.917
1357	0.706	3.234	1.866
1358	0.909	3.247	2.009
1359	0.909	3.092	1.852
1360	1.110	3.202	2.082
1361	1.111	3.019	1.895
1362	0.660	3.158	1.804
1363	0.715	3.327	1.809
1364	0.643	3.252	1.954
1365	2.557	3.191	1.489
1366	2.369	3.181	1.385
1367	2.369	3.087	1.481
1368	2.693	3.234	1.532
1369	2.490	3.247	1.390
1370	2.489	3.092	1.547
1371	2.288	3.202	1.316
1372	2.287	3.019	1.503
1373	2.739	3.158	1.594
1374	2.684	3.327	1.589
1375	2.755	3.252	1.445
1376	1.690	1.057	2.339
1377	1.879	1.067	2.234
1378	1.879	1.161	2.330
1379	1.555	1.013	2.382
1380	1.758	1.001	2.239
1381	1.759	1.156	2.396
1382	1.960	1.046	2.166
1383	1.961	1.229	2.352
1384	1.509	1.090	2.444
1385	1.564	0.921	2.438
1386	1.493	0.996	2.294
1387	1.690	0.642	2.758
1388	1.879	0.632	2.863
1389	1.879	0.538	2.767
1390	1.555	0.686	2.716
1391	1.758	0.698	2.858
1392	1.759	0.543	2.701
1393	1.960	0.653	2.932
1394	1.961	0.470	2.745
1395	1.509	0.609	2.653
1396	1.564	0.778	2.659
1397	1.493	0.703	2.803
1398	3.407	0.642	2.339
1399	3.219	0.632	2.234
1400	3.218	0.538	2.330
1401	3.542	0.686	2.382
1402	3.339	0.698	2.239
1403	3.339	0.543	2.396
1404	3.138	0.653	2.166
1405	3.136	0.470	2.352
1406	3.588	0.609	2.444
1407	3.533	0.778	2.438
1408	3.605	0.703	2.294
1409	1.909	0.858	1.907
1410	2.013	0.670	1.916
1411	1.917	0.670	2.010
1412	1.866	0.993	1.863
1413	2.009	0.790	1.850
1414	1.852	0.790	2.006
1415	2.082	0.589	1.895
1416	1.895	0.588	2.078
1417	1.804	1.040	1.939
1418	1.809	0.984	1.771
1419	1.954	1.056	1.845
1420	1.907	0.210	2.557
1421	1.916	0.314	2.369
1422	2.010	0.218	2.369
1423	1.863	0.167	2.693
1424	1.850	0.310	2.490
1425	2.006	0.152	2.489
1426	1.895	0.383	2.288
1427	2.078	0.196	2.287
1428	1.939	0.105	2.739
1429	1.771	0.110	2.684
1430	1.845	0.255	2.755
1431	1.489	2.540	1.907
1432	1.385	2.728	1.916
1433	1.481	2.729	2.010
1434	1.532	2.405	1.863
1435	1.390	2.608	1.850
1436	1.547	2.608	2.006
1437	1.316	2.809	1.895
1438	1.503	2.810	2.078
1439	1.594	2.359	1.939
1440	1.589	2.414	1.771
1441	1.445	2.342	1.845
1442	1.909	2.540	1.492
1443	2.013	2.728	1.482
1444	1.917	2.729	1.388
1445	1.866	2.405	1.535
1446	2.009	2.608	1.548
1447	1.852	2.608	1.393
1448	2.082	2.809	1.503
1449	1.895	2.810	1.320
1450	1.804	2.359	1.459
1451	1.809	2.414	1.628
1452	1.954	2.342	1.553
1453	1.489	0.858	1.492
1454	1.385	0.670	1.482
1455	1.481	0.670	1.388
1456	1.532	0.993	1.535
1457	1.390	0.790	1.548
1458	1.547	0.790	1.393
1459	1.316	0.589	1.503
1460	1.503	0.588	1.320
1461	1.594	1.040	1.459
1462	1.589	0.984	1.628
1463	1.445	1.056	1.553
1464	1.907	3.188	0.841
1465	1.916	3.084	1.029
1466	2.010	3.180	1.030
1467	1.863	3.231	0.706
1468	1.850	3.089	0.909
1469	2.006	3.246	0.909
1470	1.895	3.015	1.110
1471	2.078	3.202	1.111
1472	1.939	3.293	0.660
1473	1.771	3.288	0.715
1474	1.845	3.144	0.643
1475	1.492	0.210	0.841
1476	1.482	0.314	1.029
1477	1.388	0.218	1.030
1478	1.535	0.167	0.706
1479	1.548	0.310	0.909
1480	1.393	0.152	0.909
1481	1.503	0.383	1.110
1482	1.320	0.196	1.111
1483	1.459	0.105	0.660
1484	1.628	0.110	0.715
1485	1.553	0.255	0.643
1486	1.492	3.188	2.557
1487	1.482	3.084	2.369
1488	1.388	3.180	2.369
1489	1.535	3.231	2.693
1490	1.548	3.089	2.490
1491	1.393	3.246	2.489
1492	1.503	3.015	2.288
1493	1.320	3.202	2.287
1494	1.459	3.293	2.739
1495	1.628	3.288	2.684
1496	1.553	3.144	2.755
1497	2.758	1.708	2.756
1498	2.863	1.520	2.766
1499	2.767	1.519	2.860
1500	2.716	1.843	2.713
1501	2.858	1.640	2.700
1502	2.701	1.640	2.855
1503	2.932	1.438	2.745
1504	2.745	1.437	2.928
1505	2.653	1.889	2.789
1506	2.659	1.834	2.620
1507	2.803	1.906	2.695
1508	2.339	-0.009	2.756
1509	2.234	0.180	2.766
1510	2.330	0.180	2.860
1511	2.382	-0.144	2.713
1512	2.239	0.059	2.700
1513	2.396	0.059	2.855
1514	2.166	0.261	2.745
1515	2.352	0.262	2.928
1516	2.444	-0.190	2.789
1517	2.438	-0.135	2.620
1518	2.294	-0.206	2.695
1519	2.758	-0.009	2.341
1520	2.863	0.180	2.332
1521	2.767	0.180	2.237
1522	2.716	-0.144	2.385
1523	2.858	0.059	2.397
1524	2.701	0.060	2.242
1525	2.932	0.261	2.352
1526	2.745	0.262	2.170
1527	2.653	-0.190	2.308
1528	2.659	-0.135	2.477
1529	2.803	-0.206	2.402
1530	2.339	1.708	2.341
1531	2.234	1.520	2.332
1532	2.330	1.519	2.237
1533	2.382	1.843	2.385
1534	2.239	1.640	2.397
1535	2.396	1.640	2.242
1536	2.166	1.438	2.352
1537	2.352	1.437	2.170
1538	2.444	1.889	2.308
1539	2.438	1.834	2.477
1540	2.294	1.906	2.402
1541	2.756	1.059	3.407
1542	2.766	1.164	3.219
1543	2.860	1.068	3.218
1544	2.713	1.017	3.542
1545	2.700	1.159	3.339
1546	2.855	1.002	3.339
1547	2.745	1.233	3.138
1548	2.928	1.046	3.136
1549	2.789	0.954	3.588
1550	2.620	0.960	3.533
1551	2.695	1.104	3.605
1552	2.756	0.640	1.690
1553	2.766	0.535	1.879
1554	2.860	0.631	1.879
1555	2.713	0.682	1.555
1556	2.700	0.540	1.758
1557	2.855	0.697	1.759
1558	2.745	0.467	1.960
1559	2.928	0.653	1.961
1560	2.789	0.745	1.509
1561	2.620	0.739	1.564
1562	2.695	0.595	1.493
1563	2.341	1.059	1.690
1564	2.332	1.164	1.879
1565	2.237	1.068	1.879
1566	2.385	1.017	1.555
1567	2.397	1.159	1.758
1568	2.242	1.002	1.759
1569	2.352	1.233	1.960
1570	2.170	1.046	1.961
1571	2.308	0.954	1.509
1572	2.477	0.960	1.564
1573	2.402	1.104	1.493
1574	2.341	0.640	3.407
1575	2.332	0.535	3.219
1576	2.237	0.631	3.218
1577	2.385	0.682	3.542
1578	2.397	0.540	3.339
1579	2.242	0.697	3.339
1580	2.352	0.467	3.138
1581	2.170	0.653	3.136
1582	2.308	0.745	3.588
1583	2.477	0.739	3.533
1584	2.402	0.595	3.605
1585	2.557	1.907	0.210
1586	2.369	1.916	0.314
1587	2.369	2.010	0.218
1588	2.693	1.863	0.167
1589	2.490	1.850	0.310
1590	2.489	2.006	0.152
1591	2.288	1.895	0.383
1592	2.287	2.078	0.196
1593	2.739	1.939	0.105
1594	2.684	1.771	0.110
1595	2.755	1.845	0.255
1596	3.407	2.756	1.059
1597	3.219	2.766	1.164
1598	3.218	2.860	1.068
1599	3.542	2.713	1.017
1600	3.339	2.700	1.159
1601	3.339	2.855	1.002
1602	3.138	2.745	1.233
1603	3.136	2.928	1.046
1604	3.588	2.789	0.954
1605	3.533	2.620	0.960
1606	3.605	2.695	1.104
1607	0.841	1.907	3.188
1608	1.029	1.916	3.084
1609	1.030	2.010	3.180
1610	0.706	1.863	3.231
1611	0.909	1.850	3.089
1612	0.909	2.006	3.246
1613	1.110	1.895	3.015
1614	1.111	2.078	3.202
1615	0.660	1.939	3.293
1616	0.715	1.771	3.288
1617	0.643	1.845	3.144
1618	0.841	1.492	0.210
1619	1.029	1.482	0.314
1620	1.030	1.388	0.218
1621	0.706	1.535	0.167
1622	0.909	1.548	0.310
1623	0.909	1.393	0.152
1624	1.110	1.503	0.383
1625	1.111	1.320	0.196
1626	0.660	1.459	0.105
1627	0.715	1.628	0.110
1628	0.643	1.553	0.255
1629	2.557	1.492	3.188
1630	2.369	1.482	3.084
1631	2.369	1.388	3.180
1632	2.693	1.535	3.231
1633	2.490	1.548	3.089
1634	2.489	1.393	3.246
1635	2.288	1.503	3.015
1636	2.287	1.320	3.202
1637	2.739	1.459	3.293
1638	2.684	1.628	3.288
1639	2.755	1.553	3.144
1640	1.690	2.756	0.640
1641	1.879	2.766	0.535
1642	1.879	2.860	0.631
1643	1.555	2.713	0.682
1644	1.758	2.700	0.540
1645	1.759	2.855	0.697
1646	1.960	2.745	0.467
1647	1.961	2.928	0.653
1648	1.509	2.789	0.745
1649	1.564	2.620	0.739
1650	1.493	2.695	0.595
1651	1.690	2.341	1.059
1652	1.879	2.332	1.164
1653	1.879	2.237	1.068
1654	1.555	2.385	1.017
1655	1.758	2.397	1.159
1656	1.759	2.242	1.002
1657	1.960	2.352	1.233
1658	1.961	2.170	1.046
1659	1.509	2.308	0.954
1660	1.564	2.477	0.960
1661	1.493	2.402	1.104
1662	3.407	2.341	0.640
1663	3.219	2.332	0.535
1664	3.218	2.237	0.631
1665	3.542	2.385	0.682
1666	3.339	2.397	0.540
1667	3.339	2.242	0.697
1668	3.138	2.352	0.467
1669	3.136	2.170	0.653
1670	3.588	2.308	0.745
1671	3.533	2.477	0.739
1672	3.605	2.402	0.595
1673	1.909	2.557	0.207
1674	2.013	2.369	0.217
1675	1.917	2.369	0.311
1676	1.866	2.693	0.164
1677	2.009	2.490	0.151
1678	1.852	2.489	0.306
1679	2.082	2.288	0.196
1680	1.895	2.287	0.379
1681	1.804	2.739	0.240
1682	1.809	2.684	0.072
1683	1.954	2.755	0.146
1684	1.907	1.909	0.858
1685	1.916	2.013	0.670
1686	2.010	1.917	0.670
1687	1.863	1.866	0.993
1688	1.850	2.009	0.790
1689	2.006	1.852	0.790
1690	1.895	2.082	0.589
1691	2.078	1.895	0.588
1692	1.939	1.804	1.040
1693	1.771	1.809	0.984
1694	1.845	1.954	1.056
1695	1.489	0.841	0.207
1696	1.385	1.029	0.217
1697	1.481	1.030	0.311
1698	1.532	0.706	0.164
1699	1.390	0.909	0.151
1700	1.547	0.909	0.306
1701	1.316	1.110	0.196
1702	1.503	1.111	0.379
1703	1.594	0.660	0.240
1704	1.589	0.715	0.072
1705	1.445	0.643	0.146
1706	1.909	0.841	3.191
1707	2.013	1.029	3.181
1708	1.917	1.030	3.087
1709	1.866	0.706	3.234
1710	2.009	0.909	3.247
1711	1.852	0.909	3.092
1712	2.082	1.110	3.202
1713	1.895	1.111	3.019
1714	1.804	0.660	3.158
1715	1.809	0.715	3.327
1716	1.954	0.643	3.252
1717	1.489	2.557	3.191
1718	1.385	2.369	3.181
1719	1.481	2.369	3.087
1720	1.532	2.693	3.234
1721	1.390	2.490	3.247
1722	1.547	2.489	3.092
1723	1.316	2.288	3.202
1724	1.503	2.287	3.019
1725	1.594	2.739	3.158
1726	1.589	2.684	3.327
1727	1.445	2.755	3.252
1728	1.907	1.489	2.540
1729	1.916	1.385	2.728
1730	2.010	1.481	2.729
1731	1.863	1.532	2.405
1732	1.850	1.390	2.608
1733	2.006	1.547	2.608
1734	1.895	1.316	2.809
1735	2.078	1.503	2.810
1736	1.939	1.594	2.359
1737	1.771	1.589	2.414
1738	1.846	1.445	2.342
1739	1.492	1.909	2.540
1740	1.482	2.013	2.728
1741	1.388	1.917	2.729
1742	1.535	1.866	2.405
1743	1.548	2.009	2.608
1744	1.393	1.852	2.608
1745	1.503	2.082	2.809
1746	1.320	1.895	2.810
1747	1.459	1.804	2.359
1748	1.628	1.809	2.414
1749	1.553	1.954	2.342
1750	1.492	1.489	0.858
1751	1.482	1.385	0.670
1752	1.388	1.481	0.670
1753	1.535	1.532	0.993
1754	1.548	1.390	0.790
1755	1.393	1.547	0.790
1756	1.503	1.316	0.589
1757	1.320	1.503	0.588
1758	1.459	1.594	1.040
1759	1.628	1.589	0.984
1760	1.553	1.445	1.056
1761	2.758	3.407	1.057
1762	2.863	3.219	1.067
1763	2.767	3.218	1.161
1764	2.716	3.542	1.013
1765	2.858	3.339	1.001
1766	2.701	3.339	1.156
1767	2.932	3.138	1.046
1768	2.745	3.136	1.229
1769	2.653	3.588	1.090
1770	2.659	3.533	0.921
1771	2.803	3.605	0.996
1772	2.339	1.690	1.057
1773	2.234	1.879	1.067
1774	2.330	1.879	1.161
1775	2.382	1.555	1.013
1776	2.239	1.758	1.001
1777	2.396	1.759	1.156
1778	2.166	1.960	1.046
1779	2.352	1.961	1.229
1780	2.444	1.509	1.090
1781	2.438	1.564	0.921
1782	2.294	1.493	0.996
1783	2.758	1.690	0.642
1784	2.863	1.879	0.632
1785	2.767	1.879	0.538
1786	2.716	1.555	0.686
1787	2.858	1.758	0.698
1788	2.701	1.759	0.543
1789	2.932	1.960	0.653
1790	2.745	1.961	0.470
1791	2.653	1.509	0.609
1792	2.659	1.564	0.778
1793	2.803	1.493	0.703
1794	2.339	3.407	0.642
1795	2.234	3.219	0.632
1796	2.330	3.218	0.538
1797	2.382	3.542	0.686
1798	2.239	3.339	0.698
1799	2.396	3.339	0.543
1800	2.166	3.138	0.653
1801	2.352	3.136	0.470
1802	2.444	3.588	0.609
1803	2.438	3.533	0.778
1804	2.294	3.605	0.703
1805	2.756	2.758	1.708
1806	2.766	2.863	1.520
1807	2.860	2.767	1.519
1808	2.713	2.716	1.843
1809	2.700	2.858	1.640
1810	2.855	2.701	1.640
1811	2.745	2.932	1.438
1812	2.928	2.745	1.437
1813	2.789	2.653	1.889
1814	2.620	2.659	1.834
1815	2.695	2.803	1.906
1816	2.756	2.339	-0.009
1817	2.766	2.234	0.180
1818	2.860	2.330	0.180
1819	2.713	2.382	-0.144
1820	2.700	2.239	0.059
1821	2.855	2.396	0.060
1822	2.745	2.166	0.261
1823	2.928	2.352	0.262
1824	2.789	2.444	-0.190
1825	2.620	2.438	-0.135
1826	2.695	2.294	-0.206
1827	2.341	2.758	-0.009
1828	2.332	2.863	0.180
1829	2.237	2.767	0.180
1830	2.385	2.716	-0.144
1831	2.397	2.858	0.059
1832	2.242	2.701	0.060
1833	2.352	2.932	0.261
1834	2.170	2.745	0.262
1835	2.308	2.653	-0.190
1836	2.477	2.659	-0.135
1837	2.402	2.803	-0.206
1838	2.341	2.339	1.708
1839	2.332	2.234	1.520
1840	2.237	2.330	1.519
1841	2.385	2.382	1.843
1842	2.397	2.239	1.640
1843	2.242	2.396	1.640
1844	2.352	2.166	1.438
1845	2.170	2.352	1.437
1846	2.308	2.444	1.889
1847	2.477	2.438	1.834
1848	2.402	2.294	1.906
1849	2.557	1.907	1.909
1850	2.369	1.916	2.013
1851	2.369	2.010	1.917
1852	2.693	1.863	1.866
1853	2.490	1.850	2.009
1854	2.489	2.006	1.852
1855	2.288	1.895	2.082
1856	2.287	2.078	1.895
1857	2.739	1.939	1.804
1858	2.684	1.771	1.809
1859	2.755	1.845	1.954
1860	3.407	2.756	2.758
1861	3.219	2.766	2.863
1862	3.218	2.860	2.767
1863	3.542	2.713	2.716
1864	3.339	2.700	2.858
1865	3.339	2.855	2.701
1866	3.138	2.745	2.932
1867	3.136	2.928	2.745
1868	3.588	2.789	2.653
1869	3.533	2.620	2.659
1870	3.605	2.695	2.803
1871	0.841	1.907	1.489
1872	1.029	1.916	1.385
1873	1.030	2.010	1.481
1874	0.706	1.863	1.532
1875	0.909	1.850	1.390
1876	0.909	2.006	1.547
1877	1.110	1.895	1.316
1878	1.111	2.078	1.503
1879	0.660	1.939	1.594
1880	0.715	1.771	1.589
1881	0.643	1.845	1.445
1882	0.841	1.492	1.909
1883	1.029	1.482	2.013
1884	1.030	1.388	1.917
1885	0.706	1.535	1.866
1886	0.909	1.548	2.009
1887	0.909	1.393	1.852
1888	1.110	1.503	2.082
1889	1.111	1.320	1.895
1890	0.660	1.459	1.804
1891	0.715	1.628	1.809
1892	0.643	1.553	1.954
1893	2.557	1.492	1.489
1894	2.369	1.482	1.385
1895	2.369	1.388	1.481
1896	2.693	1.535	1.532
1897	2.490	1.548	1.390
1898	2.489	1.393	1.547
1899	2.288	1.503	1.316
1900	2.287	1.320	1.503
1901	2.739	1.459	1.594
1902	2.684	1.628	1.589
1903	2.755	1.553	1.445
1904	1.690	2.756	2.339
1905	1.879	2.766	2.234
1906	1.879	2.860	2.330
1907	1.555	2.713	2.382
1908	1.758	2.700	2.239
1909	1.759	2.855	2.396
1910	1.960	2.745	2.166
1911	1.961	2.928	2.352
1912	1.509	2.789	2.444
1913	1.564	2.620	2.438
1914	1.493	2.695	2.294
1915	1.690	2.341	2.758
1916	1.879	2.332	2.863
1917	1.879	2.237	2.767
1918	1.555	2.385	2.716
1919	1.758	2.397	2.858
1920	1.759	2.242	2.701
1921	1.960	2.352	2.932
1922	1.961	2.170	2.745
1923	1.509	2.308	2.653
1924	1.564	2.477	2.659
1925	1.493	2.402	2.803
